"uid","pair_d2","annotation_status","section","Q_bangla","A_bangla","Q_en","A_en","strict_direct_exp","broad_direct_exp","hearsay","A1_no_opinion","A2_no_opinion_lack_exposure","A3_humans_are_equal","A4_extended_help","A7_grateful_to_god","A8_express_gratitude","A9_prejudice","A10_suspicion","A11_bitter_contempt","A12_lack_of_interest","A13_empathy_sympathy","A14_aid","A15_compliments","A16_religious_fraternity","B1_no_benefits","B2_specific_pos_event","B3_financial_help","B4_more_jobs","B5_reduced_rent","B6_provided_shelter","B7_provided_food","C1_no_problems","C2_fear_concern","C4_increased_prices","C5_security_concern","C6_reduced_land","C7_reduced_wages","C8_reduced_jobs","C9_perceive_lack_morals","C10_movement_restrictions","C11_need_pay_rent","C13_reduced_resources","C14_enviro_harm","C15_increased_supervis","C16_quarrel_dispute","C17_overcrowded","D1_no_actions","D2_vague_action","D3_social_harmony","D4_allocate_resources","D5_leave_evacuate","D6_govt_knows_better","D7_does_not_know","D8_remain_disciplined","D9_stronger_boundary","D10_econ_integrat","D11_sources_of_info","D12_more_interact","D13_increased_mobility","shuffle_var"
"H754011008",4603,"annotated","B","আচ্ছা।","যদি কম্পিউটার থেকে বাহির করে ভুয়া সিবিও জমা দেয় চাকরি হয়ে যায়।","ok","If a fake CBO is submitted out of the computer, the job is lost.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1857
"H754011008",4604,"annotated","B","আচ্ছা আচ্ছা।","এটা তাদের জন্য উপকার হচ্ছে।","ok ok","It is beneficial for them.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1857
"H754011008",4605,"annotated","B","আচ্ছা।","রোহিঙ্গাদের কারণে তারা মাসে ২০ হাজার থেকে ২৫ হাজার টাকা ইনকাম করতেছে।","ok","Because of the Rohingyas, they are earning 20,000 to 25,000 taka per month.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1857
"H754011008",4606,"annotated","C","আচ্ছা তাহলে এমন একটা ঘটনা বলেন। রোহিঙ্গারা আসার কারণে আপনাদের অসুবিধা হয়েছে বা ক্ষতি হয়েছে।","অসুবিধা শুধু আমাদের নয়। রাস্তাঘাটেরও অসুবিধা হয়েছে। রাস্তার মধ্যে যানবাহন যেভাবে চলতেছে রাস্তারও সহ্য হবেনা।","Well then tell such a story. Due to the arrival of the Rohingyas, you have been inconvenienced or damaged.","The problem is not only ours. Roads are also difficult. The way the vehicles are moving in the road will not tolerate the road.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1857
"H754011008",4607,"annotated","C","আচ্ছা আপা, আপনাদের কি অসুবিধা হয়েছে?","আমাদের অসুবিধা বলতে মনে করেন, ছেলেমেয়েরা গাড়ির যানজটের জন্য স্কুলে যেতে পারতেছে না।","Well you, have you had trouble?","Our problem is that children are not able to go to school due to traffic jams.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1857
"H754011008",4608,"annotated","C","আচ্ছা।","মনে করেন, আমাদের উখিয়া এলাকায় কক্সবাজার সহ আরো অনেক জায়গা থেকে মানুষ আসতেছে। সকাল ৯টা থেকে ১০টা পর্যন্ত। যে সময়ে ছেলেমেয়েরা স্কুলে যায়।","ok","He thinks that people are coming to our Ukhia area from many other places including Cox's Bazar. From 9 am to 10 am. At which time children go to school.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1857
"H754011008",4609,"annotated","C","জি।","উখিয়ার কুতুপালং এর ছেলেমেয়েরা স্কুলে যেতে পারে না।","G.","The children of Kutupalong in Ukhia cannot go to school.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1857
"H754011008",4610,"annotated","C","আচ্ছা।","গাড়ির জ্যাম বেশি হয়ে যায়। আবার বিকাল ২টা থেকে ৪টা পর্যন্ত রাস্তার মধ্যে গাড়ির জ্যাম হয়ে যায়।","ok","The traffic jam becomes more. Again from 2 pm to 4 pm there is a traffic jam in the road.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1857
"H754011008",4611,"annotated","C","রোহিঙ্গা আসার কারণে আপনাদের কি অসুবিধা হয়েছে?","রোহিঙ্গা আসার কারণে সেটা (জ্যাম) অসুবিধা হয়েছে।","Rohingya coming because of the difficulties you have?","It (jam) has become difficult due to the arrival of Rohingyas.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1857
"H754011008",4612,"annotated","C","রাস্তায় জ্যাম তাই অসুবিধা হয়েছে?","হ্যাঁ, রাস্তায় জ্যাম তাই ছেলেমেয়েরা স্কুলে যেতে পারেনা। আগে বাজারে চাউলের দাম যে অবস্থা ছিল তারচেয়ে এখন দাম বেশি হয়ে গেছে।","Has the traffic jam been so troublesome?","Yes, the roads are jammed so children can't go to school. The price of rice in the market has become higher than what it was before.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1857
"H754011008",4613,"annotated","C","আচ্ছা।","মনে করেন, আপনার ফ্যামিলিতে পাঁচজন সদস্য। আরো পাঁচজন যদি বেড়ে যায় তাহলে কি আপনাদের সংসারের খরচ বেড়ে যাবে না?","ok","Think there are five members in your family. If there are five more, then the cost of your family will not increase?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1857
"H754011008",4614,"annotated","C","জি।","বাহিরের দেশ থেকে কিছু দিলেও আমাদের দেশ থেকে অনেক কিছু চলে যাচ্ছে।","G.","Even if we give something from outside countries, a lot of things are going away from our country.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1857
"H754011008",4615,"annotated","C","আচ্ছা।","আমাদের দেশে কি উন্নতি হচ্ছে? শুধু কমে যাচ্ছে। মনে করেন, মানুষ বেড়ে যাচ্ছে। জায়গা কমে যাচ্ছে।","ok","What is progressing in our country? Just decreasing. I think people are growing. Space is running out.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1857
"H754011008",4616,"annotated","C","জি।","রোহিঙ্গা আসার কারণে ঝামেলা বাড়তেছে।","G.","Due to the arrival of Rohingya, the trouble is increasing.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1857
"H754011008",4617,"annotated","C","জি।","জায়গা সম্পদ কমে যাচ্ছে। জায়গা সম্পদ যদি কমে যায় তাহলে তা আমাদের নিকট থেকেই কমে যাচ্ছে আপা।","G.","Space resources are decreasing. If the resources of the place decrease, then it is decreasing from us.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1857
"H754011008",4618,"annotated","C","হ্যাঁ।","রোহিঙ্গাদের কে যেভাবে দিতেছে, যদি বাংলাদেশিদেরকে সেভাবে দিত, তাহলে আমাদের অভাব পূর্ণ হয়ে আসতো।","yes","If the Rohingyas were given the same way, if the Bangladeshis were given the same way, then our lack would be fulfilled.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1857
"H754011008",4619,"annotated","D","আচ্ছা আপা আপনার মতে স্থানীয় যারা আছে, তাদের ভিতর আর রোহিঙ্গাদের ভিতরে সম্পর্ক ভালো হওয়ার জন্য কি করা যায়?","আপা তা অনেক বড় কথা। আমি ছোট মেয়ে বলা ভালো হবে না।","Well, in your opinion, what can be done to improve the relationship between the local people and the Rohingyas?","You are a big deal. It would not be good to say that I am a little girl.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1857
"H754011008",4620,"annotated","D","তবে আপনার কি মনে হয়? কি করলে ভালো করা যেতে পারে?","আপা আমি মনে করতেছি, তারা এ দেশের মধ্যে যেভাবে সুখ পাচ্ছে তারা জীবনেও যাবেনা।","But what do you think? What can be done better?","I think you, they will not go through life as they are happy in this country.",0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1857
"H754011008",4621,"annotated","D","আচ্ছা।","তাদের সাথে সম্পর্ক করার মত কোন অবস্থা নেই। তারা চতুর্দিকে খারাপ মানুষ। তাদেরকে সুন্দর করে চালানোর পরে খাওয়ানোর পরেও তারা এ দেশের মধ্যে বিশৃঙ্খলা করতেছে। আপনি কি ফেসবুকের মধ্যে দেখেননি? টিভির মধ্যে দেখেননি? কি করে ক্যাম্প পুড়ে দিয়েছে? কতগুলো মানুষ পুড়ে ফেলেছে? তাদেরকে কে কি করতেছে? তাদেরকে সুখে-দুখে খাওয়াচ্ছে। আমাদের দেশের কাছে এসে কাজকর্ম করতেছে। তবুও তারা ভালো না। কারণ তারা মানুষ খারাপ।","ok","There is no way to relate to them. They are bad people all around. Even after grooming them and feeding them, they are wreaking havoc in this country. Have you seen Facebook? Haven't seen it on TV? How did the camp burn? How many people have burned? Who is doing what to them? Feeding them happily. Coming to our country and working. They are not good though. Because they are bad people.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1857
"H754011008",4622,"annotated","D","আচ্ছা।","একটা ছোট্ট শিশুও বলবে না। তারা আমাদের দেশে থাকলে ভালো হবে।","ok","Not even a small child would say. It would be better if they were in our country.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1857
"H754011008",4623,"annotated","D","জি।","কয়েকদিন আগে ফেসবুকের মধ্যে দেখেছি বর্তমানে ফিলিস্তিনের মধ্যে যুদ্ধ চলতেছে।","G.","A few days ago I saw on Facebook that there is currently a war going on in Palestine.",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1857
"H754011008",4624,"annotated","D","হ্যাঁ।","সেই যুদ্ধটা রোহিঙ্গাদের সাথে বাংলাদেশের মুসলমানদের হবে। তবে, ঘটনাটা কে লিখেছে জানিনা কয়েকদিন আগে মোবাইলে পেয়েছি।","yes","That war will be between the Muslims of Bangladesh and the Rohingyas. However, I don't know who wrote the incident, I received it on my mobile a few days ago.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1857
"H754011008",4625,"annotated","D","আচ্ছা।","রোহিঙ্গারা এখন খুব এগিয়ে চলতেছে।","ok","The Rohingyas are moving forward now.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1857
